file, color
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2423.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1894.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_468.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3073.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7215.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,fuchsia
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_440.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,teal
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1664.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1102.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_326.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7573.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7573.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7573.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7573.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5364.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,blue
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3701.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5370.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_1116.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_332.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,fuchsia
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7567.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_7201.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,teal
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_454.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2379.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_5416.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,teal
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4708.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2392.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6692.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,teal
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,lime
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4085.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,purple
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_3926.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4091.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4091.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4091.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4091.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4091.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4091.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2386.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2386.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2386.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2386.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_2386.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_483.jpg,green
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,navy
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_4907.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,silver
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,orange
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,gray
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,olive
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,yellow
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,white
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6876.jpg,black
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6862.jpg,red
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6862.jpg,maroon
/Users/pranoy/Desktop/pookalam/static/pookalams/pook_v1_data_6862.jpg,navy
